"Exported to CSV on Wednesday, September 6, 2023"

"Person ID External","Job Title","Company","Comments","Department/Team interested in","Subsidiary"
"2000011576","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)","Distribuidor TAT de cementos ","ADMINISTRATIVE","ARGOS"
"2000002742","OPERADOR(A) LOGISTICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"LOGISTICS","ARGOS"
"2000011578","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000011579","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003722","OPERADOR(A) LOGISTICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING","ARGOS"
"2000000205","TECNICO(A) MANTENIMIENTO OPERACIONES","CONCRETOS ARGOS S.A. (CEM-CO05)","ayudar con el reportes de mantenimiento de las plantas e intervenir en ellas","MAINTENANCE","ARGOS"
"2000011743","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003022","PROFESIONAL PRODUCCION I","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,"SOURCING","ARGOS"
"2000000386","OPERADOR(A) PRODUCCION II","CEMENTOS ARGOS S.A. (CEM-CO02)",,"MAINTENANCE","ARGOS"
"2000000387","AYUDANTE(A) PLANTA","CEMENTOS ARGOS S.A. (CEM-CO02)","Operador de maquinaria pesada, Operador Puente grúa","CEMENT PRODUCTION","GRUPO ARGOS"
"2000000388","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,"ADMINISTRATIVE","ARGOS"
"2000008761","OPERADOR(A) PRODUCCION II","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000011745","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003872","COORDINADOR(A) INVENT. MP Y COMBUSTIBLE","CONCRETOS ARGOS S.A. (CEM-CO05)",,"SUSTAINABILITY",
"2000003872","COORDINADOR(A) INVENT. MP Y COMBUSTIBLE","CONCRETOS ARGOS S.A. (CEM-CO05)",,"URBAN DEVELOPMENT",
"2000003872","COORDINADOR(A) INVENT. MP Y COMBUSTIBLE","CONCRETOS ARGOS S.A. (CEM-CO05)",,"COMMUNITY RELATIONS",
"2000001263","PROFESIONAL PRODUCCION I","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,"AUDIT","ARGOS"
"2000011093","AUXILIAR SERVICIOS Y PRODUCTIVIDAD","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,"COMMERCIAL MANAGEMENT & MARKETING","ARGOS"
"2000000393","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003873","LIDER APRENDICES Y ATRACCION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"HR MANAGEMENT",
"2000008762","OPERADOR(A) BASCULA","CONCRETOS ARGOS S.A. (CEM-CO05)",,"OPERATION",
"2000003875","ASESOR(A) COMERCIAL NM II","CEMENTOS ARGOS S.A. (CEM-CO02)","Áreas de mercadeo e innovación

Desarrollo de mercados y productos","COMMERCIAL MANAGEMENT & MARKETING","GRUPO ARGOS"
"2000003025","COMPRADOR(A) SPOT","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING","CELSIA"
"2000003025","COMPRADOR(A) SPOT","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING","GRUPO ARGOS"
"2000011747","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CONCRETE","ARGOS"
"2000011748","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000007716","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,"N/D",
"2000011751","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CONCRETE","ARGOS"
"2000003876","PROFESIONAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,"TECHNOLOGY","ARGOS"
"2000003876","PROFESIONAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,"MAINTENANCE","ARGOS"
"2000003876","PROFESIONAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,"POWER GENERATION","GRUPO ARGOS"
"2000003876","PROFESIONAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,"POWER DISTRIBUTION","CELSIA"
"2000003876","PROFESIONAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,"CONCRETE","ARGOS"
"2000003026","LIDER CONOCIMIENTO ESPECIALIZADO HSE","CEMENTOS ARGOS S.A. (CEM-CO02)","Implementar conocimeintos en el área ambiental en otras áreas, adquirir nuevos conocimientos que potencien la educación de base","ENVIRONMENT","ARGOS"
"2000003026","LIDER CONOCIMIENTO ESPECIALIZADO HSE","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SUSTAINABILITY","CELSIA"
"2000003027","LIDER VENTAS","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","EN ESTA LINEA SE ENCUENTRA EL FUTURO ENERGÉTICO DEL PLANETA, PENSAR CREATIVAMENTE PARA APORTAR AL MUNDO ENTERO.","BUSINESS DEVELOPMENT & INNOVATION","CELSIA"
"2000003027","LIDER VENTAS","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","COMPLEMENTAR MIS CONOCIMIENTOS Y APORTAR DESDE MI EXPERIENCIA AL CRECIMIENTO DE LA COMPAÑIA","STRATEGIC MANAGEMENT","ODINSA"
"2000003027","LIDER VENTAS","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","PONER AL SERVICIO DE MI EMPRESA PARA EL CUMPLIMIENTO DE TODAS LAS METAS PROPUESTAS ESTUDIANDO Y ABRIENDO NUEVOS MERCADOS QUE NOS DIFERENCIEN DE LA COMPETENCIA.","COMMERCIAL MANAGEMENT & MARKETING","ARGOS"
"2000003877","LIDER MANTENIMIENTO - RD","ARGOS DOMINICANA S.A. (CEM-DO00)",,,
"2000003877","LIDER MANTENIMIENTO - RD","CEMENTOS ARGOS S.A. (CEM-CO02)","Interesado en desarrollo profesional a nivel técnico y de ingeniería en cualquiera de las filiales del grupo.","TECHNICAL","GRUPO ARGOS"
"2000003877","LIDER MANTENIMIENTO - RD","CEMENTOS ARGOS S.A. (CEM-CO02)","Interesado en desarrollo de nuevas competencias en investigación y desarrollo en cualquiera de las filiales del grupo.","RESEARCH AND DEVELOPMENT","GRUPO ARGOS"
"2000003028","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,"MAINTENANCE","ARGOS"
"2000000394","OPERADOR(A) EQUIPO PESADO II","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000003029","OPERADOR(A) EMPACADORA","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000002182","AUXILIAR COMERCIO EXTERIOR","CEMENTOS ARGOS S.A. (CEM-CO02)","Me gustaría seguir creciendo en el área de compras y así aportarle a la compañía y a mi desarrollo profesional.","SOURCING","ARGOS"
"2000001264","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000011094","DIRECTOR(A) COMPENSACION Y DISEÑO ORG.","CEMENTOS ARGOS S.A. (CEM-CO02)",,"STRATEGIC MANAGEMENT","ARGOS"
"2000011094","DIRECTOR(A) COMPENSACION Y DISEÑO ORG.","CEMENTOS ARGOS S.A. (CEM-CO02)",,"STRATEGIC MANAGEMENT","CELSIA"
"2000011094","DIRECTOR(A) COMPENSACION Y DISEÑO ORG.","CEMENTOS ARGOS S.A. (CEM-CO02)",,"STRATEGIC MANAGEMENT","ODINSA"
"2000003879","OPERARIO(A) CALIDAD CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CONCRETE","ARGOS"
"2000011753","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003030","NEGOCIADOR(A)","CEMENTOS ARGOS S.A. (CEM-CO02)",,"STRATEGIC MANAGEMENT","GRUPO ARGOS"
"2000011754","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000011755","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000011756","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000011758","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)","ninguno","CONCRETE","ARGOS"
"2000001266","LIDER SERVICIOS TI","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"POWER DISTRIBUTION","CELSIA"
"2000001266","LIDER SERVICIOS TI","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"TECHNOLOGY","ARGOS"
"2000001266","LIDER SERVICIOS TI","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"LOGISTICS","ARGOS"
"2000001266","LIDER SERVICIOS TI","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"POWER GENERATION","CELSIA"
"2000002184","TECHNICAL SERVICES ENGINEER","ARGOS USA LLC (CEM-US02)",,,
"2000002184","TECHNICAL SERVICES ENGINEER","CEMENTOS ARGOS S.A. (CEM-CO02)","Me gustaría crecer en mi área. Tengo mucho que aprender y mucho que aportar.","RESEARCH AND DEVELOPMENT","ARGOS"
"2000011760","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CEMENT PRODUCTION","ARGOS"
"2000010609","OPERARIO(A) CALIDAD CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,"ARGOS"
"2000011773","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CONCRETE",
"2000011774","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000009929","LIDER BENEFICIOS","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","Me gustaría aprender más sobre herramientas tecnológicas que permitan una analítica de datos para la toma de decisiones.","TECHNOLOGY","SUMMA"
"2000009929","LIDER BENEFICIOS","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","Me gustaría conocer más sobre métodos de cálculos de bonos variables a nivel mundial y proponer en mi proceso (métricas organizacionales) mejores formas de realizar las actividades.","HR MANAGEMENT","SUMMA"
"2000004614","PROFESIONAL LOGISTICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"HR MANAGEMENT","ARGOS"
"2000003891","OPERARIO(A) CALIDAD CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000011096","DIRECTOR(A) RECURSOS ALTERNATIVOS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"RESEARCH AND DEVELOPMENT","CELSIA"
"2000011096","DIRECTOR(A) RECURSOS ALTERNATIVOS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"RESEARCH AND DEVELOPMENT","ARGOS"
"2000011096","DIRECTOR(A) RECURSOS ALTERNATIVOS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"BUSINESS DEVELOPMENT & INNOVATION","CELSIA"
"2000011096","DIRECTOR(A) RECURSOS ALTERNATIVOS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"BUSINESS DEVELOPMENT & INNOVATION","ARGOS"
"2000011096","DIRECTOR(A) RECURSOS ALTERNATIVOS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"TECHNICAL","ARGOS"
"2000009930","LIDER PROYECTOS II","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000000407","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CEMENT PRODUCTION","ARGOS"
"2000003892","OPERARIO(A) CALIDAD CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000010829","DIRECTOR(A) DE SOSTENIBILIDAD","ODINSA S.A (ODI-CO01)","En Odinsa o cualquier empresa del grupo argos.","SUSTAINABILITY","ODINSA"
"2000003404","LIDER FEDERACION DIGITAL Y ANALITICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"STRATEGIC MANAGEMENT",
"2000003404","LIDER FEDERACION DIGITAL Y ANALITICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"INFORMATION TECHNOLOGY",
"2000003404","LIDER FEDERACION DIGITAL Y ANALITICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"ADMINISTRATIVE",
"2000003404","LIDER FEDERACION DIGITAL Y ANALITICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"TECHNOLOGY",
"2000003404","LIDER FEDERACION DIGITAL Y ANALITICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"CEMENT PRODUCTION",
"2000000963","AYUDANTE(A) PLANTA","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000001505","GESTOR(A) ADMINISTRATIVO","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"COMMERCIAL MANAGEMENT & MARKETING",
"2000001505","GESTOR(A) ADMINISTRATIVO","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"BUSINESS DEVELOPMENT & INNOVATION",
"2000001505","GESTOR(A) ADMINISTRATIVO","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"ADMINISTRATIVE",
"2000001505","GESTOR(A) ADMINISTRATIVO","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"HR MANAGEMENT",
"2000000964","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,"MAINTENANCE",
"2000000964","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CONCRETE",
"2000010316","PROFESIONAL CA DIGITALIZACION BI","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING",
"2000004281","OPERARIO(A) CALIDAD CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)","Conocer de concretos y sus diferentes operaciones ","CONCRETE","ARGOS"
"2000000965","AYUDANTE(A) PLANTA CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,"LOGISTICS","GRUPO ARGOS"
"2000004685","DIRECTOR(A) MERCADEO","CEMENTOS ARGOS S.A. (CEM-CO02)",,"COMMERCIAL MANAGEMENT & MARKETING","CELSIA"
"2000010761","GESTOR(A) SR. GESTION DE LA INFORMACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"HR MANAGEMENT","CELSIA"
"2000010761","GESTOR(A) SR. GESTION DE LA INFORMACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"ADMINISTRATIVE","CELSIA"
"2000010761","GESTOR(A) SR. GESTION DE LA INFORMACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"HR MANAGEMENT","SUMMA"
"2000010761","GESTOR(A) SR. GESTION DE LA INFORMACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"HR MANAGEMENT","ARGOS"
"2000000969","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003406","GESTOR(A) SR. DESEMPEÑO","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"COMMUNITY RELATIONS",
"2000012216","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000000970","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CEMENT PRODUCTION","ARGOS"
"2000001506","AUXILIAR SERVICIOS Y PRODUCTIVIDAD","CEMENTOS ARGOS S.A. (CEM-CO02)",,"BUSINESS DEVELOPMENT & INNOVATION","ARGOS"
"2000001506","AUXILIAR SERVICIOS Y PRODUCTIVIDAD","CEMENTOS ARGOS S.A. (CEM-CO02)",,"TECHNOLOGY","ARGOS"
"2000002417","OPERARIO(A) CALIDAD CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003410","OPERADOR(A) MANTENIMIENTO CANTERA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"MAINTENANCE","ARGOS"
"2000011262","COMPRADOR(A)","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"COMMERCIAL MANAGEMENT & MARKETING","CELSIA"
"2000011262","COMPRADOR(A)","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"SOURCING","ARGOS"
"2000004282","AUXILIAR OPERACIONES","CONCRETOS ARGOS S.A. (CEM-CO05)",,"ADMINISTRATIVE",
"2000004282","AUXILIAR OPERACIONES","CONCRETOS ARGOS S.A. (CEM-CO05)",,"SOURCING",
"2000004282","AUXILIAR OPERACIONES","CONCRETOS ARGOS S.A. (CEM-CO05)",,"OPERATION",
"2000004283","PROFESIONAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,"MAINTENANCE","ARGOS"
"2000010830","DIRECTOR(A) DE COMUNICACIONES","ODINSA S.A (ODI-CO01)",,"STRATEGIC MANAGEMENT",
"2000010830","DIRECTOR(A) DE COMUNICACIONES","ODINSA S.A (ODI-CO01)",,"SUSTAINABILITY",
"2000010830","DIRECTOR(A) DE COMUNICACIONES","ODINSA S.A (ODI-CO01)",,"COMMUNICATIONS",
"2000010830","DIRECTOR(A) DE COMUNICACIONES","ODINSA S.A (ODI-CO01)",,"HR MANAGEMENT",
"2000010830","DIRECTOR(A) DE COMUNICACIONES","ODINSA S.A (ODI-CO01)",,"COMMUNICATION AND CORPORATE RESPONSIBILITY",
"2000003411","OFICIAL MANTENIMIENTO I","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000003412","OPERADOR(A) MANTENIMIENTO CANTERA","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000012220","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000012221","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000000973","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003413","AUXILIAR SERVICIOS Y PRODUCTIVIDAD","CEMENTOS ARGOS S.A. (CEM-CO02)",,"STRATEGIC MANAGEMENT","ARGOS"
"2000003413","AUXILIAR SERVICIOS Y PRODUCTIVIDAD","CEMENTOS ARGOS S.A. (CEM-CO02)","Mi interés de carrera hace referencia a mi formación académica en contaduría publica","FINANCE","SUMMA"
"2000003413","AUXILIAR SERVICIOS Y PRODUCTIVIDAD","CEMENTOS ARGOS S.A. (CEM-CO02)","Mi interés de carrera hace referencia a mi formación académica en contaduría publica e innovación de procesos","BUSINESS DEVELOPMENT & INNOVATION",
"2000004285","LIDER MATERIAS PRIMAS","CEMENTOS ARGOS S.A. (CEM-CO02)","Deseo transcender en el área de Minería y Planeamiento Minero.","MINING","ARGOS"
"2000001509","PROFESIONAL DATOS E INFORMACION","CEMENTOS ARGOS S.A. (CEM-CO02)","En el momento me siento bien en el area del cual hago parte del equipo","TECHNOLOGY","ARGOS"
"2000001510","COORDINADOR(A) ASESORIA TECNICA","CEMENTOS ARGOS S.A. (CEM-CO02)","Quisiera tener experiencia en Caribe o Estados Unidos","CONCRETE","ARGOS"
"2000004286","AUXILIAR MANTENIMIENTO","CONCRETOS ARGOS S.A. (CEM-CO05)","Llevo 7 años en la compañía  como  auxiliar de mantenimiento, cargo que me ha permito obtener experiencia en el área de administrativa y en la ejecución de mantenimiento   en campo con plantas de concretos y equipos diesel.
mi plan de carrera  es llegar  al cargo de Profesional de mantenimiento  ya que posee los conocimientos  previo y la experiencia para este cargo. 
","CONCRETE","ARGOS"
"2000004288","PROFESIONAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)","Energías renovables y gestión energética","POWER GENERATION","CELSIA"
"2000001511","ARQUITECTO(A) INTEGRACIONES","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,"INFORMATION TECHNOLOGY","ARGOS"
"2000004289","TECNICO(A) LABORATORIO CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000009110","OFICIAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)",,,
"2000004290","INSPECTOR(A) PROCESOS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"CEMENT PRODUCTION","ARGOS"
"2000011263","OPERADOR(A) MAQUINARIA AGREGADOS I","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000010763","JEFE(A) DESARROLLO PERSONAS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"HR MANAGEMENT",
"2000010763","JEFE(A) DESARROLLO PERSONAS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"STRATEGIC MANAGEMENT",
"2000010763","JEFE(A) DESARROLLO PERSONAS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"FOUNDATION",
"2000010763","JEFE(A) DESARROLLO PERSONAS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"COMMUNICATION AND CORPORATE RESPONSIBILITY",
"2000003415","COORDINADOR(A) PROVEEDORES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING","ODINSA"
"2000003415","COORDINADOR(A) PROVEEDORES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING","GRUPO ARGOS"
"2000003415","COORDINADOR(A) PROVEEDORES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING","CELSIA"
"2000003415","COORDINADOR(A) PROVEEDORES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING","ARGOS"
"2000003415","COORDINADOR(A) PROVEEDORES","CEMENTOS ARGOS S.A. (CEM-CO02)",,"SOURCING","SUMMA"
"2000004292","PROFESIONAL MANTENIMIENTO I","CEMENTOS ARGOS S.A. (CEM-CO02)","Mantenimiento, gestión de activos en cualquiera de las lineas de negocio del grupo.","MAINTENANCE","GRUPO ARGOS"
"2000000974","OPERADOR(A) EQUIPO PESADO II","CEMENTOS ARGOS S.A. (CEM-CO02)","Ampliar el conocimiento en el area de producción y operaciones, lo relacionado mas que todo con trituración desde el punto de vista industrial para la optimización del proceso. ","OPERATION","ARGOS"
"2000003416","NEGOCIADOR(A)","CEMENTOS ARGOS S.A. (CEM-CO02)","Actualmente trabajo en logística de granel y quiero poder conocer todas las logísticas que se manejan en la operación, con el fin de poder aplicar mis conocimientos y poder tener un crecimiento profesional en la compañia","LOGISTICS","ARGOS"
"2000003416","NEGOCIADOR(A)","CEMENTOS ARGOS S.A. (CEM-CO02)","Áreas que permiten el desarrollo profesional y el conocimiento del negocio total","RESEARCH AND DEVELOPMENT","GRUPO ARGOS"
"2000003416","NEGOCIADOR(A)","CEMENTOS ARGOS S.A. (CEM-CO02)","En mi proyección de crecimiento mi enfoque esta dirigido al abastecimiento Logistico, y todo lo que esto implica, poder aplicar mi academia y experiencia y poder proyectarme a cargos directivos.","SOURCING","GRUPO ARGOS"
"2000010764","LIDER PM MEDIANO Y LP","CEMENTOS ARGOS S.A. (CEM-CO02)","Cargos de Direccion","MINING","ARGOS"
"2000010764","LIDER PM MEDIANO Y LP","CEMENTOS ARGOS S.A. (CEM-CO02)","Cargos de Direccion","CEMENT PRODUCTION","ARGOS"
"2000010764","LIDER PM MEDIANO Y LP","CEMENTOS ARGOS S.A. (CEM-CO02)","Cargos de Direccion","ADMINISTRATIVE","GRUPO ARGOS"
"2000010765","ASESOR(A) COMERCIAL NM I","CEMENTOS ARGOS S.A. (CEM-CO02)","Con mi formación y experiencia puedo aportar a la compañía en los requerimientos que se presenten, que contribuyan al desarrollo de la empresa, mi desarrollo profesional, personal y de mi familia.
","COMMERCIAL MANAGEMENT & MARKETING","ARGOS"
"2000012224","GERENTE(A) DESARROLLO AGREGADOS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"STRATEGIC MANAGEMENT","ARGOS"
"2000012224","GERENTE(A) DESARROLLO AGREGADOS","CEMENTOS ARGOS S.A. (CEM-CO02)",,"FOUNDATION","ARGOS"
"2000004689","PROFESIONAL PLANEACION MINERA AGREGADOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,"CONCRETE",
"2000004689","PROFESIONAL PLANEACION MINERA AGREGADOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,"TECHNICAL",
"2000004689","PROFESIONAL PLANEACION MINERA AGREGADOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,"ADMINISTRATIVE","GRUPO ARGOS"
"2000004689","PROFESIONAL PLANEACION MINERA AGREGADOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,"RESEARCH AND DEVELOPMENT","GRUPO ARGOS"
"2000003418","GESTOR(A) SR. ACTIVOS FIJOS","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","Me interesa el área de Soporte finanzas","TECHNOLOGY","ARGOS"
"2000002418","DIRECTOR(A) LOGISTICA","CEMENTOS ARGOS S.A. (CEM-CO02)","Oportunidad de aprender en otros negocio del grupo Argos.","LOGISTICS","CELSIA"
"2000002418","DIRECTOR(A) LOGISTICA","CEMENTOS ARGOS S.A. (CEM-CO02)","Como oportunidad de crecimiento en mi área de especialidad.","SOURCING","ARGOS"
"2000002185","OPERADOR(A) BASCULA","CONCRETOS ARGOS S.A. (CEM-CO05)","poder realizar en adelante alguna carrera sobre logística","LOGISTICS","GRUPO ARGOS"
"2000000395","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000011763","AYUDANTE(A) BOMBA","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003883","PROFESIONAL PRODUCCION I","CEMENTOS ARGOS S.A. (CEM-CO02)",,"CEMENT PRODUCTION","ARGOS"
"2000010610","DIRECTOR(A) ESTRATEGIA AMBIENTAL","CEMENTOS ARGOS S.A. (CEM-CO02)","Me ha atraído el modelo de negocios de Odinsa, siempre cambiante, siempre retador, me parce una gran filial para trabajar","ENVIRONMENT","ODINSA"
"2000010610","DIRECTOR(A) ESTRATEGIA AMBIENTAL","CEMENTOS ARGOS S.A. (CEM-CO02)","El entorno estratégico, corporativo y gremial que maneja el área de sostenibilidad atrae mi atención, el nivel de retador que nos proponen los diferentes stakeholders en materia de sostenibilidad es sin lugar a duda un reto que me gustaría afrontar","SUSTAINABILITY","ARGOS"
"2000010610","DIRECTOR(A) ESTRATEGIA AMBIENTAL","CEMENTOS ARGOS S.A. (CEM-CO02)","Interés en el crecimiento profesional en temas HSE, tengo competencias fuertes en la arista operativa dado mi background y estoy en el proceso de aprendizaje amplio en temas corporativos y estratégicos","ENVIRONMENT","ARGOS"
"2000010610","DIRECTOR(A) ESTRATEGIA AMBIENTAL","CEMENTOS ARGOS S.A. (CEM-CO02)","El sistema de gestión en seguridad y salud en el trabajo de nuestra compañía es ejemplar, funciona y me gustaría continuar apoyando esta estructura de gobierno SISO.","HEALTH & SAFETY","ARGOS"
"2000010610","DIRECTOR(A) ESTRATEGIA AMBIENTAL","CEMENTOS ARGOS S.A. (CEM-CO02)","Ayudar, servir, compartir el valor agregado de una compañía como la nuestra es algo que siempre he soñado","FOUNDATION","GRUPO ARGOS"
"2000002186","OPERADOR(A) EMPACADORA","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,
"2000008763","OPERADOR(A) CARGADOR","CONCRETOS ARGOS S.A. (CEM-CO05)","Aprender cada día mas lo que se me asigne","CONCRETE","ARGOS"
"2000007717","CONDUCTOR(A) MIXER","CONCRETOS ARGOS S.A. (CEM-CO05)",,,
"2000003033","PROFESIONAL CANTERAS","CEMENTOS ARGOS S.A. (CEM-CO02)","unos de mis intereses es la infraestructura vial","ROADS","GRUPO ARGOS"
"2000001267","OPERADOR(A) LOGISTICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,"LOGISTICS","ARGOS"
